InvoiceNo,InvoiceDate,CustomerID,TotalAmount,PaymentMode
572768,10/26/11 10:13,17865,177.64,Credit Card
572769,10/26/11 10:15,14051,959.7,Debit Card
572770,10/26/11 10:16,12371,360,Debit Card
572771,10/26/11 10:24,16173,262.57,Cash
572772,10/26/11 10:29,17511,1820.89,Debit Card
572773,10/26/11 10:30,17511,78.72,Mobile Payments
572774,10/26/11 10:33,16966,3.25,Credit Card
572775,10/26/11 10:43,13126,344.22,Mobile Payments
572792,10/26/11 10:51,15516,8.67,Debit Card
572810,10/26/11 11:08,13644,446.73,Mobile Payments
572811,10/26/11 11:14,16071,326.24,Debit Card
572812,10/26/11 11:19,15089,146.65,Cash
572830,10/26/11 11:36,16208,161.72,Debit Card
C572831,10/26/11 11:37,14895,-35.2,Credit Card
572832,10/26/11 11:40,16454,1,Bank Transfer
572833,10/26/11 11:41,12748,30.82,Bank Transfer
572834,10/26/11 11:46,12748,38.22,Credit Card
572835,10/26/11 11:49,17428,615.4,Debit Card
572836,10/26/11 11:51,15568,194.21,Debit Card
572837,10/26/11 12:01,14754,409.78,Debit Card
572838,10/26/11 12:03,14539,72.13,Bank Transfer
572843,10/26/11 12:06,14315,930.98,Debit Card
572845,10/26/11 12:11,16013,864,Debit Card
572846,10/26/11 12:14,14550,340.79,Bank Transfer
572847,10/26/11 12:15,14606,115.15,Credit Card
572848,10/26/11 12:19,16188,226.83,PayPal
572849,10/26/11 12:20,18022,33.05,Bank Transfer
572851,10/26/11 12:22,16013,476.1,Credit Card
C572850,10/26/11 12:22,17841,-16.2,Debit Card
572852,10/26/11 12:24,12879,65.52,Bank Transfer
572853,10/26/11 12:28,17712,522.91,Debit Card
572854,10/26/11 12:28,14096,367.74,Credit Card
572856,10/26/11 12:28,18118,94.48,Credit Card
C572855,10/26/11 12:28,15215,-78.15,Credit Card
572857,10/26/11 12:31,16701,128.88,Cash
572858,10/26/11 12:36,13571,123.15,Credit Card
572859,10/26/11 12:39,16418,245.18,Credit Card
572860,10/26/11 12:42,17470,308.6,Debit Card
572861,10/26/11 12:46,14102,214.1,Credit Card
572862,10/26/11 12:48,16750,114.74,Debit Card
572863,10/26/11 12:53,17841,207.86,Gift Card
C572864,10/26/11 12:54,12856,-12.75,Debit Card
572865,10/26/11 13:01,17841,185.11,Credit Card
572866,10/26/11 13:07,15005,184.01,Mobile Payments
572867,10/26/11 13:19,14598,218.67,Debit Card
572868,10/26/11 13:20,17564,124.34,Bank Transfer
572869,10/26/11 13:21,12798,1718.4,PayPal
572870,10/26/11 13:22,13408,309.76,Debit Card
572871,10/26/11 13:24,13408,327.98,PayPal
572872,10/26/11 13:27,15320,267.13,Credit Card
572873,10/26/11 13:27,12820,343.76,Debit Card
572874,10/26/11 13:28,13408,397.02,Credit Card
572875,10/26/11 13:31,17706,20.04,Debit Card
572876,10/26/11 13:31,17109,109.17,Credit Card
572877,10/26/11 13:31,17706,244.38,Credit Card
572878,10/26/11 13:34,16029,431.6,Debit Card
572879,10/26/11 13:34,13408,118.44,Credit Card
572880,10/26/11 13:35,16415,194.01,PayPal
572881,10/26/11 13:36,12748,907,Credit Card
572882,10/26/11 13:36,18226,492.5,Debit Card
572883,10/26/11 13:39,15918,23.5,Debit Card
572884,10/26/11 13:44,13924,309.9,PayPal
572885,10/26/11 13:45,15311,413.61,Debit Card
572886,10/26/11 13:46,12448,449.45,Cash
572887,10/26/11 13:47,12362,786.95,Credit Card
572888,10/26/11 13:47,13694,605.52,Mobile Payments
572889,10/26/11 13:56,12748,168.25,Mobile Payments
572890,10/26/11 14:14,17189,0,Debit Card
572891,10/26/11 14:14,12689,0,Debit Card
572892,10/26/11 14:20,17017,326.04,Credit Card
572893,10/26/11 14:36,18059,95.78,PayPal
572894,10/26/11 14:39,12569,52,Cash
572895,10/26/11 14:39,12569,67.74,Credit Card
572896,10/26/11 14:41,12456,915.64,Mobile Payments
572897,10/26/11 14:42,14497,3567.56,Credit Card
572899,10/26/11 14:50,13435,558.6,Debit Card
572900,10/26/11 14:52,13107,124.2,PayPal
572901,10/26/11 14:54,16332,132.67,Mobile Payments
572902,10/26/11 15:01,14866,679.56,Debit Card
572903,10/26/11 15:17,17974,135.55,Mobile Payments
572904,10/26/11 15:31,17175,311.06,Cash
572905,10/26/11 15:39,14690,142.49,Mobile Payments
572906,10/26/11 15:43,17557,150.8,Credit Card
572907,10/26/11 15:44,12827,217.75,Bank Transfer
572908,10/26/11 15:47,15835,278.58,Credit Card
572909,10/26/11 15:48,15821,316.78,Debit Card
572910,10/26/11 15:58,15990,390.74,Debit Card
572911,10/26/11 16:03,16345,538.42,Credit Card
572912,10/26/11 16:07,16915,129.61,Mobile Payments
572913,10/26/11 16:21,15993,839.18,Credit Card
572914,10/26/11 16:25,12948,127.68,Credit Card
C572916,10/26/11 16:29,16325,-30.6,Credit Card
C572917,10/26/11 16:33,15296,-13.9,Bank Transfer
572918,10/26/11 16:43,14379,231.67,Debit Card
572919,10/26/11 16:49,13391,0,Debit Card
572920,10/26/11 16:52,15988,0,Debit Card
572921,10/26/11 16:57,15993,421.59,PayPal
572922,10/26/11 17:00,17895,95.45,Cash
572923,10/27/11 8:35,15948,644.24,Credit Card
572924,10/27/11 8:56,13416,437.5,Debit Card
572925,10/27/11 9:18,12523,228.22,Debit Card
572926,10/27/11 9:23,15659,306.45,Debit Card
C572927,10/27/11 9:25,14233,-15.21,PayPal
572928,10/27/11 9:27,14623,118.2,Debit Card
572929,10/27/11 9:36,16626,13.2,Debit Card
572930,10/27/11 10:01,17613,371.87,Debit Card
572931,10/27/11 10:02,17613,109.25,Debit Card
572932,10/27/11 10:14,15791,389.45,Credit Card
572933,10/27/11 10:15,13458,495.86,Cash
572934,10/27/11 10:18,12610,160,Credit Card
572935,10/27/11 10:26,14189,467.5,Debit Card
572946,10/27/11 10:36,13988,500.21,Debit Card
572960,10/27/11 10:40,18154,220.49,Credit Card
572964,10/27/11 10:41,12630,701.79,Debit Card
572969,10/27/11 10:46,13363,603.82,Debit Card
C572968,10/27/11 10:46,14764,-27.75,Debit Card
572986,10/27/11 10:51,12681,490.19,Credit Card
C572989,10/27/11 10:53,15786,-30.8,Bank Transfer
572990,10/27/11 10:54,18276,335.86,Cash
C572991,10/27/11 10:56,17672,-46.05,PayPal
572992,10/27/11 10:57,12681,121.92,Check
C572993,10/27/11 10:58,16690,-16.95,Debit Card
572994,10/27/11 11:10,17684,239.41,Credit Card
C572995,10/27/11 11:11,13890,-4.95,Debit Card
572996,10/27/11 11:22,16338,0,Gift Card
572997,10/27/11 11:24,17878,379.45,Debit Card
572998,10/27/11 11:42,14560,53.64,Gift Card
572999,10/27/11 11:47,14560,95.23,Credit Card
573000,10/27/11 11:55,14752,389.64,Credit Card
573001,10/27/11 12:08,12841,122.62,Debit Card
573002,10/27/11 12:09,14646,4534.22,Debit Card
573003,10/27/11 12:11,14646,4992,Debit Card
573004,10/27/11 12:12,14646,469,Debit Card
573005,10/27/11 12:13,17414,180,Debit Card
573006,10/27/11 12:16,16232,265.84,Cash
573007,10/27/11 12:22,16009,388.76,Credit Card
573008,10/27/11 12:26,12901,1146.96,Debit Card
C573010,10/27/11 12:29,13735,-34.65,PayPal
573019,10/27/11 12:33,15145,312.34,Debit Card
573020,10/27/11 12:37,14842,923.17,Credit Card
C573021,10/27/11 12:39,14911,-97.9,Cash
573022,10/27/11 12:42,16011,245.3,Debit Card
573023,10/27/11 12:53,13882,490.55,Credit Card
C573024,10/27/11 12:57,14474,-9.95,Bank Transfer
573025,10/27/11 13:07,17671,8.7,Debit Card
573026,10/27/11 13:25,17459,349.01,Bank Transfer
573027,10/27/11 13:26,18225,533.18,Bank Transfer
573028,10/27/11 13:29,16847,193.44,Credit Card
573029,10/27/11 13:33,14971,582.41,Bank Transfer
C573030,10/27/11 13:34,15468,-19.85,Credit Card
C573031,10/27/11 13:35,13004,-5.88,PayPal
573032,10/27/11 13:36,18211,130.67,Debit Card
573033,10/27/11 13:41,14099,217.27,Debit Card
C573034,10/27/11 13:41,14227,-24.75,Debit Card
573035,10/27/11 13:43,12433,1498.66,Cash
573036,10/27/11 13:44,12437,263.46,Debit Card
C573037,10/27/11 13:45,12471,-176.43,Credit Card
573038,10/27/11 13:48,17545,340.89,Bank Transfer
573066,10/27/11 13:53,16026,226.59,Debit Card
573068,10/27/11 13:56,17545,122.68,Bank Transfer
573069,10/27/11 13:58,18077,158.15,Debit Card
573070,10/27/11 13:59,13263,135.3,Check
573074,10/27/11 14:03,16265,595.08,Mobile Payments
573075,10/27/11 14:04,17545,173.65,Credit Card
573076,10/27/11 14:05,13488,878.98,Mobile Payments
573077,10/27/11 14:13,12536,4161.06,Debit Card
573078,10/27/11 14:13,12839,387.8,Bank Transfer
C573079,10/27/11 14:15,12536,-8322.12,Credit Card
573080,10/27/11 14:20,12536,4161.06,Bank Transfer
C573081,10/27/11 14:20,14527,-23.27,Debit Card
573082,10/27/11 14:21,17173,281.1,Bank Transfer
573083,10/27/11 14:22,13735,987.37,Credit Card
C573084,10/27/11 14:24,13587,-299.4,Cash
573085,10/27/11 14:27,14441,709.79,Credit Card
C573086,10/27/11 14:27,13991,-5.34,Debit Card
573093,10/27/11 14:38,18283,112.99,Credit Card
C573092,10/27/11 14:38,13791,-468.32,PayPal
573094,10/27/11 14:39,15707,270.81,Credit Card
573095,10/27/11 14:40,14239,161.46,PayPal
573096,10/27/11 14:40,14004,813.15,Debit Card
C573097,10/27/11 14:42,15038,-39.9,Debit Card
C573098,10/27/11 14:45,15088,-19.8,Credit Card
C573099,10/27/11 14:47,12921,-11.9,PayPal
573100,10/27/11 14:49,17528,389.96,Credit Card
C573101,10/27/11 14:50,16592,-16.5,Mobile Payments
573102,10/27/11 14:52,13266,382.34,Debit Card
573103,10/27/11 14:56,16513,108.45,Credit Card
573104,10/27/11 14:59,17652,353.39,PayPal
C573105,10/27/11 15:04,13969,-2.55,Debit Card
573106,10/27/11 15:05,12626,216.96,Bank Transfer
573107,10/27/11 15:06,16405,0,PayPal
573108,10/27/11 15:09,12430,256.4,Credit Card
573109,10/27/11 15:19,15144,729.46,Mobile Payments
573110,10/27/11 15:24,17677,532.42,Mobile Payments
573111,10/27/11 15:25,17677,128.88,Bank Transfer
573112,10/27/11 15:33,16416,344.83,Credit Card
573113,10/27/11 15:36,18261,99.44,Debit Card
573114,10/27/11 15:36,17486,0,Bank Transfer
573115,10/27/11 15:37,13297,0,Mobile Payments
573116,10/27/11 15:49,14525,409.44,PayPal
573117,10/27/11 16:11,16688,647.77,Debit Card
573118,10/27/11 16:19,13296,0,Credit Card
573119,10/27/11 16:21,15498,377.76,Credit Card
573121,10/27/11 16:22,15498,20.8,PayPal
573122,10/27/11 16:23,14357,223.56,Debit Card
573123,10/27/11 16:23,13654,893.46,PayPal
573124,10/27/11 16:24,13654,99.6,Mobile Payments
573125,10/27/11 16:31,16855,151.2,Debit Card
573126,10/27/11 16:32,15738,335.55,Debit Card
573128,10/27/11 16:34,13538,290.1,Credit Card
573129,10/27/11 16:35,13147,118.8,Credit Card
573130,10/27/11 16:41,13969,1204.36,Debit Card
573131,10/27/11 16:44,15622,381.95,Check
573132,10/27/11 16:55,15189,393.6,Mobile Payments
573133,10/27/11 16:58,15288,300.16,Debit Card
573134,10/27/11 16:59,12952,74.65,Cash
573135,10/27/11 17:00,12952,283.87,Mobile Payments
573136,10/27/11 17:00,12709,268.68,Cash
573137,10/27/11 17:15,13853,1445.88,Gift Card
573138,10/27/11 17:22,15023,695.03,Credit Card
573139,10/27/11 17:29,14716,125.79,Credit Card
573140,10/27/11 17:34,15955,416.46,PayPal
573141,10/27/11 17:35,16680,183.7,Debit Card
573142,10/27/11 17:48,18035,377.5,Debit Card
573143,10/27/11 17:56,13098,951.48,Debit Card
573144,10/27/11 17:57,18035,46.75,Gift Card
573145,10/27/11 18:02,18219,460.27,Debit Card
573146,10/27/11 18:10,16422,401.1,Mobile Payments
C573147,10/27/11 19:00,15125,-71.4,Credit Card
C573148,10/27/11 19:16,15469,-19.95,Mobile Payments
573149,10/27/11 19:56,16438,148.72,Debit Card
573150,10/27/11 20:07,15014,133.24,Bank Transfer
573151,10/27/11 20:09,17602,962.1,Debit Card
573152,10/27/11 20:16,17530,217.18,Debit Card
573153,10/28/11 7:39,12678,8895.76,Credit Card
573154,10/28/11 8:20,14354,311.1,Credit Card
573155,10/28/11 8:34,13632,854.53,Credit Card
573156,10/28/11 8:52,16656,756.72,PayPal
573157,10/28/11 8:53,17669,212,PayPal
573158,10/28/11 8:56,14738,229.99,Credit Card
573159,10/28/11 8:58,16648,290.66,Debit Card
573160,10/28/11 8:58,14359,302.09,Debit Card
573161,10/28/11 9:00,17736,39.95,PayPal
573162,10/28/11 9:01,15611,244.5,Bank Transfer
573163,10/28/11 9:06,16843,377.65,Cash
573164,10/28/11 9:06,13993,373.65,Debit Card
573165,10/28/11 9:12,16164,245.36,Debit Card
573166,10/28/11 9:15,13089,706.36,Debit Card
573167,10/28/11 9:29,18287,70.68,Gift Card
573168,10/28/11 9:39,13798,320.42,Debit Card
573169,10/28/11 9:56,13226,0,Credit Card
573170,10/28/11 9:59,13368,0,Bank Transfer
573171,10/28/11 10:00,14218,169.48,PayPal
C573172,10/28/11 10:02,16966,-0.5,Credit Card
573173,10/28/11 10:10,12362,499.16,Credit Card
573174,10/28/11 10:25,16275,9.02,Bank Transfer
573175,10/28/11 10:27,15096,219.39,Mobile Payments
573176,10/28/11 10:27,14147,5.86,PayPal
573177,10/28/11 10:29,14961,4.15,Cash
573178,10/28/11 10:45,14412,307.58,PayPal
573179,10/28/11 10:56,13199,1826.88,Mobile Payments
C573180,10/28/11 11:00,14790,-4.15,Credit Card
573181,10/28/11 11:02,17774,2.08,Credit Card
573182,10/28/11 11:09,14232,474.74,Credit Card
573183,10/28/11 11:33,15028,296.46,Gift Card
573184,10/28/11 11:33,14110,520.44,Mobile Payments
573185,10/28/11 11:34,17730,417.36,Bank Transfer
C573187,10/28/11 11:38,12709,-8.5,Debit Card
573195,10/28/11 11:40,12432,978.06,Debit Card
573196,10/28/11 11:41,15028,18.75,PayPal
573200,10/28/11 11:43,12432,64.6,Mobile Payments
C573219,10/28/11 11:49,14415,-14.63,Bank Transfer
C573228,10/28/11 11:54,16764,-8.98,Debit Card
573230,10/28/11 11:55,13199,85.92,PayPal
573231,10/28/11 11:56,15267,60,Credit Card
573245,10/28/11 12:08,17841,397,Bank Transfer
C573244,10/28/11 12:08,14623,-19.9,Credit Card
573248,10/28/11 12:09,14498,675.53,Credit Card
C573253,10/28/11 12:14,17552,-3.95,PayPal
573254,10/28/11 12:18,12535,0,Debit Card
573255,10/28/11 12:18,14735,0,Bank Transfer
573258,10/28/11 12:19,16566,0,Credit Card
C573257,10/28/11 12:19,14297,-6.42,Credit Card
573259,10/28/11 12:20,16542,0,Debit Card
C573260,10/28/11 12:27,15287,-1.45,Credit Card
573261,10/28/11 12:32,17949,1434.24,Credit Card
573262,10/28/11 12:33,16851,128.37,Mobile Payments
573263,10/28/11 12:34,13694,3304.03,PayPal
573264,10/28/11 12:36,14415,578.54,Bank Transfer
573265,10/28/11 12:39,16150,304.49,Mobile Payments
573266,10/28/11 12:40,15290,1510.36,Credit Card
573267,10/28/11 12:44,13233,84.38,Credit Card
C573268,10/28/11 12:50,12748,-907,Mobile Payments
573269,10/28/11 13:00,16764,248.53,Debit Card
573270,10/28/11 13:00,17418,296.07,Mobile Payments
C573271,10/28/11 13:00,14606,-3.9,PayPal
573272,10/28/11 13:02,13102,366.12,PayPal
573273,10/28/11 13:04,12678,52.2,Debit Card
573274,10/28/11 13:10,13878,2362.83,Debit Card
573275,10/28/11 13:12,15311,284.09,PayPal
573276,10/28/11 13:14,13985,544.1,Bank Transfer
573277,10/28/11 13:18,14606,111.22,Credit Card
573278,10/28/11 13:19,16102,449.3,Mobile Payments
573279,10/28/11 13:22,16107,496.8,Bank Transfer
573280,10/28/11 13:42,14221,343.91,Check
573281,10/28/11 13:51,12895,105,Debit Card
573282,10/28/11 13:55,18030,121.1,Credit Card
C573283,10/28/11 13:57,18030,-9.95,Debit Card
573284,10/28/11 14:27,13812,120.38,Credit Card
573285,10/28/11 14:38,17611,118.9,Debit Card
573286,10/28/11 14:38,16933,297.19,Credit Card
573287,10/28/11 14:42,14194,827.07,Bank Transfer
573288,10/28/11 14:42,14194,315.78,Debit Card
573289,10/28/11 14:44,12705,968.45,Credit Card
573290,10/28/11 14:51,16823,7.5,Bank Transfer
573291,10/28/11 14:51,16554,522.99,Credit Card
573292,10/28/11 15:10,14416,361,Credit Card
573293,10/28/11 15:14,12522,0,Debit Card
573294,10/28/11 15:32,14397,134.28,Credit Card
573295,10/28/11 15:54,14440,181.7,Debit Card
573300,10/28/11 16:10,16049,444.56,Mobile Payments
573305,10/28/11 16:13,17837,439.93,Debit Card
C573306,10/28/11 16:15,17837,-16.9,Bank Transfer
573307,10/28/11 16:24,16665,11.27,Debit Card
573308,10/28/11 16:32,12506,34.05,Cash
573309,10/28/11 16:37,17272,40.8,Gift Card
573310,10/28/11 16:44,17031,9.89,Bank Transfer
573311,10/28/11 16:45,14071,265.71,PayPal
573313,10/28/11 16:46,14748,30.51,Gift Card
573314,10/28/11 17:26,16987,379.15,Mobile Payments
573315,10/28/11 17:27,17839,295.35,Cash
573316,10/28/11 18:07,12657,42.5,Bank Transfer
573319,10/30/11 10:18,17651,300.41,Credit Card
573320,10/30/11 10:29,15513,2520.28,Mobile Payments
C573321,10/30/11 10:35,14546,-25.95,Credit Card
573322,10/30/11 10:44,15769,179,Mobile Payments
573323,10/30/11 10:54,15708,645.91,Debit Card
573324,10/30/11 10:56,16235,192.02,Mobile Payments
573325,10/30/11 10:58,15370,51,Credit Card
573326,10/30/11 11:08,15298,463.82,Debit Card
573327,10/30/11 11:09,15298,12.48,Check
573328,10/30/11 11:09,16601,237.6,Debit Card
573329,10/30/11 11:19,14810,200.85,Mobile Payments
573330,10/30/11 11:22,16923,518.14,Credit Card
573331,10/30/11 11:25,15860,102.01,Debit Card
573332,10/30/11 11:28,15059,150.21,Credit Card
573333,10/30/11 11:34,12483,454.2,Bank Transfer
573334,10/30/11 11:35,12912,318.06,Debit Card
573335,10/30/11 11:35,15059,169.72,Credit Card
573336,10/30/11 11:37,17372,124.94,Debit Card
573337,10/30/11 11:42,17018,515.1,Debit Card
573338,10/30/11 11:47,14546,451.6,Cash
573339,10/30/11 11:49,13278,542.73,Debit Card
573340,10/30/11 11:55,14159,479.68,Cash
573341,10/30/11 11:55,16949,310.48,Bank Transfer
573342,10/30/11 11:56,14582,114.11,Check
573343,10/30/11 11:59,13566,289.53,PayPal
573344,10/30/11 12:07,14179,145.7,Credit Card
573345,10/30/11 12:14,17609,319.05,Gift Card
573346,10/30/11 12:18,17255,158.29,Mobile Payments
573347,10/30/11 12:26,13137,541.86,Credit Card
573348,10/30/11 12:27,14487,188.56,Debit Card
573349,10/30/11 12:28,17609,29.97,Credit Card
573350,10/30/11 12:32,17725,278.67,PayPal
573351,10/30/11 12:34,13524,196.32,PayPal
573352,10/30/11 12:35,14077,132.72,Credit Card
573353,10/30/11 12:39,16115,225.94,Cash
573354,10/30/11 12:42,14040,141.05,Credit Card
573355,10/30/11 12:43,15865,291.28,Credit Card
573356,10/30/11 12:43,15251,246.85,Credit Card
573357,10/30/11 12:45,15251,178.44,Cash
573358,10/30/11 12:46,17213,500.61,Debit Card
573359,10/30/11 12:48,14178,256.76,Mobile Payments
573360,10/30/11 12:51,15748,131.86,Debit Card
573361,10/30/11 12:53,14456,219.12,PayPal
573362,10/30/11 13:06,12597,2176.45,Bank Transfer
573363,10/30/11 13:06,16079,508.22,Mobile Payments
573364,10/30/11 13:09,14710,135.17,Cash
573365,10/30/11 13:13,12584,343,Cash
573366,10/30/11 13:17,16361,269.36,Credit Card
573367,10/30/11 13:17,16145,490.17,Credit Card
573368,10/30/11 13:18,14507,205.59,Debit Card
573369,10/30/11 13:19,16049,112.01,Debit Card
573370,10/30/11 13:30,16626,403.9,Debit Card
573371,10/30/11 13:34,13113,307.08,Debit Card
573372,10/30/11 13:36,12971,78.9,Debit Card
573373,10/30/11 13:37,14684,264.35,Debit Card
573374,10/30/11 13:39,14755,443.21,Debit Card
573375,10/30/11 13:42,15521,673.42,Debit Card
573376,10/30/11 13:50,13617,178.48,Credit Card
573377,10/30/11 13:51,14653,402.64,Credit Card
573378,10/30/11 13:53,14217,92.52,Credit Card
573379,10/30/11 14:03,15680,542.82,Credit Card
573380,10/30/11 14:04,14572,590.94,Credit Card
573381,10/30/11 14:05,17590,336.18,Bank Transfer
573382,10/30/11 14:15,17655,287.87,Mobile Payments
573383,10/30/11 14:18,17447,169.05,Check
573384,10/30/11 14:19,15478,573.09,Debit Card
573385,10/30/11 14:21,13421,969.07,Mobile Payments
573386,10/30/11 14:27,17183,486.5,Bank Transfer
573387,10/30/11 14:33,15054,167,Debit Card
573388,10/30/11 14:44,14895,965.78,Debit Card
573389,10/30/11 14:45,14895,47.4,Credit Card
573390,10/30/11 14:53,17213,500.61,Bank Transfer
573391,10/30/11 14:57,14911,501.66,Mobile Payments
573392,10/30/11 15:04,15376,244.34,Debit Card
573393,10/30/11 15:08,14158,507.66,PayPal
573394,10/30/11 15:10,13089,456.92,Credit Card
573395,10/30/11 15:11,15385,316.88,Debit Card
573396,10/30/11 15:13,14723,177.37,Debit Card
573397,10/30/11 15:19,15547,230.67,Credit Card
573398,10/30/11 15:28,17373,213.4,PayPal
573399,10/30/11 15:35,13949,392.08,Mobile Payments
573400,10/30/11 15:38,17796,75.9,Debit Card
573401,10/30/11 15:43,12364,299.06,Check
573402,10/30/11 15:44,12494,214.74,PayPal
573403,10/30/11 15:50,16506,55.2,Debit Card
573404,10/30/11 15:50,14295,166.2,Debit Card
573405,10/30/11 15:55,13822,465.08,Bank Transfer
573406,10/30/11 15:57,14112,770.23,Credit Card
573407,10/30/11 15:58,18067,375.93,Debit Card
573408,10/30/11 15:59,16190,215.08,PayPal
573409,10/30/11 16:00,14112,33,PayPal
573410,10/30/11 16:03,15669,118.8,Credit Card
573411,10/30/11 16:10,13870,384.12,Credit Card
573412,10/30/11 16:11,13870,54.6,Cash
573413,10/30/11 16:12,15444,335.85,Debit Card
573414,10/30/11 16:15,16877,261.93,Debit Card
573415,10/30/11 16:17,13607,646.61,Credit Card
573416,10/31/11 8:29,14688,245.32,Debit Card
573417,10/31/11 8:56,12581,197.71,Bank Transfer
573418,10/31/11 9:35,15360,427.93,Debit Card
573419,10/31/11 9:38,13103,243.94,Cash
573420,10/31/11 9:48,18223,1389.05,Credit Card
573421,10/31/11 9:50,14292,1297.26,Credit Card
